TransactionID,Branch,Product,Channel,IncomeBand,OfferType,FeeType,CustomerID,TransactionDate,TransactionValue,RevenueFee,NPSCategory
8256,Bilbao,Mortgage,ATM,Low Income,Others,Late Payment Fees,7236,07/03/2024,8673,244,Detractor
8257,Murcia,Loan,Branch,Low Income,Others,Credit Card Fees,7843,03/07/2023,3268,123,Detractor
8258,Bilbao,Loan,Online,High Income,Platinum,Insurance Fees,1351,25/02/2023,6801,379,Passive
8259,Zaragoza,Mortgage,ATM,Low Income,Business,Late Payment Fees,5899,15/02/2024,7811,10,Promoter
8260,Barcelona,Credit Card,ATM,High Income,Others,Insurance Fees,9338,12/04/2024,9523,435,Detractor
8261,Zaragoza,Mortgage,Online,Low Income,Business,Insurance Fees,5651,24/01/2024,5296,104,Passive
8262,Madrid,Mortgage,ATM,Middle Income,Student,Insurance Fees,5246,18/12/2023,8569,245,Passive
8263,Valencia,Credit Card,Online,Low Income,Student,Insurance Fees,9726,19/11/2023,9878,257,Detractor
8264,Barcelona,Mortgage,Online,High Income,Others,Late Payment Fees,2221,09/09/2024,5794,103,Promoter
8265,Zaragoza,Savings Account,Mobile,Middle Income,Student,Insurance Fees,9392,17/07/2023,8013,122,Passive
8266,Malaga,Savings Account,Online,Middle Income,Platinum,Late Payment Fees,7114,14/02/2024,7155,321,Promoter
8267,Malaga,Savings Account,Branch,Middle Income,Others,Insurance Fees,6862,10/04/2023,5423,102,Passive
8268,Bilbao,Loan,Mobile,High Income,Platinum,Insurance Fees,5568,22/07/2023,502,412,Detractor
8269,Barcelona,Checking Account,Mobile,Low Income,Platinum,Late Payment Fees,1571,23/03/2023,8457,61,Passive
8270,Bilbao,Mortgage,Mobile,Low Income,Business,Late Payment Fees,3133,18/06/2023,6970,255,Detractor
8271,Valencia,Checking Account,Mobile,High Income,Business,Credit Card Fees,8367,12/09/2023,9012,136,Promoter
8272,Valencia,Savings Account,Branch,Low Income,Platinum,Insurance Fees,8541,08/10/2024,6448,343,Detractor
8273,Madrid,Credit Card,Branch,High Income,Business,Insurance Fees,5301,10/03/2023,8321,253,Passive
8274,Murcia,Savings Account,Mobile,Low Income,Others,Credit Card Fees,9231,30/12/2024,5878,316,Promoter
8275,Bilbao,Mortgage,ATM,Middle Income,Platinum,Late Payment Fees,7568,05/08/2023,9728,258,Detractor
8276,Valencia,Checking Account,Branch,Middle Income,Business,Insurance Fees,9538,13/03/2023,2696,248,Detractor
8277,Bilbao,Checking Account,Branch,High Income,Others,Credit Card Fees,9585,18/06/2023,1985,60,Detractor
8278,Valencia,Loan,Mobile,High Income,Business,Credit Card Fees,3543,21/07/2024,4747,50,Passive
8279,Zaragoza,Credit Card,Branch,High Income,Student,Insurance Fees,4310,05/05/2023,5684,25,Promoter
8280,Bilbao,Savings Account,Mobile,Middle Income,Business,Insurance Fees,4572,11/07/2024,5523,306,Detractor
8281,Zaragoza,Credit Card,ATM,Low Income,Business,Credit Card Fees,4796,22/08/2024,9844,247,Detractor
8282,Bilbao,Mortgage,Mobile,High Income,Platinum,Credit Card Fees,1425,01/06/2024,5347,236,Detractor
8283,Murcia,Loan,ATM,High Income,Platinum,Late Payment Fees,3428,27/08/2024,7161,293,Promoter
8284,Madrid,Savings Account,Branch,Middle Income,Business,Credit Card Fees,5691,07/10/2024,5343,377,Detractor
8285,Malaga,Mortgage,ATM,Middle Income,Platinum,Late Payment Fees,7607,11/08/2023,4709,466,Detractor
8286,Malaga,Credit Card,Mobile,High Income,Platinum,Late Payment Fees,7136,10/09/2024,5404,473,Detractor
8287,Malaga,Loan,Online,Middle Income,Business,Insurance Fees,4890,14/10/2024,1163,403,Detractor
8288,Zaragoza,Savings Account,Branch,Middle Income,Business,Insurance Fees,8099,02/06/2024,7483,160,Detractor
8289,Barcelona,Credit Card,Online,Low Income,Platinum,Credit Card Fees,6734,25/01/2023,7551,468,Promoter
8290,Valencia,Savings Account,Mobile,Low Income,Platinum,Insurance Fees,5060,17/07/2024,1117,293,Detractor
8291,Malaga,Loan,Online,High Income,Business,Late Payment Fees,4999,04/11/2024,572,249,Detractor
8292,Murcia,Loan,Branch,Middle Income,Others,Credit Card Fees,2295,01/01/2024,2832,53,Detractor
8293,Malaga,Credit Card,Mobile,Low Income,Others,Insurance Fees,9503,05/05/2024,6132,12,Passive
8294,Bilbao,Savings Account,Mobile,Low Income,Student,Insurance Fees,7091,03/10/2023,7009,200,Detractor
8295,Zaragoza,Checking Account,ATM,High Income,Others,Credit Card Fees,7276,29/10/2024,5671,54,Detractor
8296,Barcelona,Mortgage,Mobile,Middle Income,Student,Insurance Fees,8923,03/09/2024,2900,167,Passive
8297,Bilbao,Loan,Mobile,Middle Income,Business,Credit Card Fees,4963,31/12/2023,7822,148,Passive
8298,Barcelona,Savings Account,Online,High Income,Student,Late Payment Fees,3876,02/09/2023,6756,377,Passive
8299,Bilbao,Credit Card,ATM,High Income,Platinum,Credit Card Fees,7901,01/08/2024,627,39,Detractor
8300,Bilbao,Credit Card,ATM,Low Income,Business,Insurance Fees,1837,28/11/2023,3903,48,Promoter
8301,Madrid,Loan,Online,Low Income,Others,Credit Card Fees,6494,23/02/2024,5719,154,Detractor
8302,Madrid,Loan,Mobile,High Income,Platinum,Insurance Fees,6572,28/11/2023,7679,84,Promoter
8303,Valencia,Checking Account,Branch,High Income,Business,Late Payment Fees,2076,29/01/2023,347,366,Detractor
8304,Zaragoza,Credit Card,ATM,High Income,Platinum,Late Payment Fees,7134,07/02/2023,5953,120,Detractor
8305,Murcia,Savings Account,ATM,Middle Income,Others,Credit Card Fees,8731,23/02/2023,998,482,Promoter
8306,Murcia,Mortgage,Branch,Middle Income,Business,Credit Card Fees,3163,15/02/2024,7651,362,Detractor
8307,Murcia,Mortgage,Branch,Low Income,Student,Insurance Fees,3591,15/07/2024,778,238,Detractor
8308,Bilbao,Checking Account,Online,Low Income,Business,Credit Card Fees,2908,07/12/2024,8583,52,Promoter
8309,Madrid,Savings Account,ATM,High Income,Business,Credit Card Fees,2770,27/04/2023,9161,230,Detractor
8310,Zaragoza,Mortgage,Mobile,High Income,Others,Credit Card Fees,8408,17/02/2023,492,17,Promoter
8311,Bilbao,Mortgage,Online,High Income,Platinum,Insurance Fees,2676,26/12/2023,7231,498,Passive
8312,Barcelona,Savings Account,Branch,Low Income,Others,Credit Card Fees,5569,12/05/2023,3414,360,Passive
8313,Madrid,Savings Account,Mobile,Low Income,Business,Credit Card Fees,5526,14/05/2023,8918,47,Detractor
8314,Madrid,Loan,Branch,Low Income,Others,Late Payment Fees,6284,09/02/2024,6289,339,Detractor
8315,Malaga,Mortgage,Branch,High Income,Business,Late Payment Fees,9846,08/09/2024,8511,288,Passive
8316,Malaga,Mortgage,ATM,Low Income,Student,Credit Card Fees,5209,16/12/2024,6405,456,Promoter
8317,Zaragoza,Checking Account,Online,Low Income,Business,Late Payment Fees,4193,08/10/2023,5937,19,Passive
8318,Barcelona,Loan,Mobile,Middle Income,Student,Credit Card Fees,3226,27/05/2024,4517,246,Promoter
8319,Zaragoza,Loan,ATM,Middle Income,Platinum,Insurance Fees,3933,18/09/2023,8917,493,Detractor
8320,Zaragoza,Mortgage,Mobile,High Income,Platinum,Credit Card Fees,5456,15/06/2024,7316,231,Promoter
8321,Bilbao,Credit Card,Mobile,Middle Income,Student,Insurance Fees,7366,14/08/2024,6424,393,Passive
8322,Valencia,Credit Card,Online,Low Income,Platinum,Insurance Fees,2577,27/03/2024,8764,159,Detractor
8323,Zaragoza,Savings Account,Mobile,Low Income,Student,Credit Card Fees,9830,12/12/2023,2978,66,Passive
8324,Malaga,Loan,ATM,Middle Income,Platinum,Insurance Fees,5473,25/03/2024,172,491,Promoter
8325,Valencia,Mortgage,ATM,Middle Income,Others,Credit Card Fees,7237,16/09/2023,8554,67,Promoter
8326,Bilbao,Mortgage,ATM,Middle Income,Others,Credit Card Fees,2725,31/03/2023,5751,239,Passive
8327,Valencia,Mortgage,ATM,Low Income,Platinum,Late Payment Fees,9684,14/01/2024,8807,239,Detractor
8328,Murcia,Checking Account,Mobile,Low Income,Others,Credit Card Fees,7438,18/07/2024,8965,345,Passive
8329,Barcelona,Credit Card,ATM,High Income,Platinum,Late Payment Fees,9578,24/05/2023,6835,70,Detractor
8330,Valencia,Checking Account,Online,Middle Income,Business,Insurance Fees,7541,19/12/2024,7680,443,Promoter
8331,Zaragoza,Mortgage,Mobile,High Income,Business,Late Payment Fees,8559,04/07/2024,3548,258,Promoter
8332,Bilbao,Mortgage,Online,High Income,Platinum,Late Payment Fees,4636,20/05/2023,7102,499,Detractor
8333,Barcelona,Loan,ATM,Low Income,Business,Late Payment Fees,2556,25/06/2024,3506,291,Passive
8334,Zaragoza,Loan,Online,Middle Income,Business,Late Payment Fees,2994,22/06/2023,8124,48,Detractor
8335,Barcelona,Credit Card,Branch,High Income,Platinum,Credit Card Fees,9308,04/11/2023,9485,382,Passive
8336,Malaga,Savings Account,ATM,High Income,Platinum,Credit Card Fees,6400,19/10/2023,9992,308,Detractor
8337,Murcia,Mortgage,Mobile,Middle Income,Others,Late Payment Fees,4465,19/11/2024,4892,77,Passive
8338,Malaga,Loan,Online,High Income,Business,Late Payment Fees,9568,23/11/2023,8733,373,Detractor
8339,Zaragoza,Credit Card,Mobile,Low Income,Others,Late Payment Fees,7385,03/08/2023,5388,446,Detractor
8340,Zaragoza,Checking Account,ATM,Middle Income,Others,Credit Card Fees,5345,12/08/2023,3830,331,Promoter
8341,Zaragoza,Mortgage,Mobile,Middle Income,Student,Insurance Fees,6955,17/06/2023,9410,243,Passive
8342,Madrid,Savings Account,Online,Middle Income,Platinum,Late Payment Fees,4190,25/05/2024,2333,438,Detractor
8343,Murcia,Credit Card,Online,Middle Income,Others,Credit Card Fees,9044,07/03/2024,5077,226,Detractor
8344,Barcelona,Savings Account,Branch,High Income,Student,Late Payment Fees,9451,16/02/2023,9534,282,Detractor
8345,Zaragoza,Mortgage,Branch,Low Income,Business,Late Payment Fees,2575,20/11/2023,3751,151,Detractor
8346,Zaragoza,Credit Card,Online,High Income,Platinum,Late Payment Fees,7116,25/12/2024,4522,339,Passive
8347,Barcelona,Loan,Branch,Low Income,Student,Insurance Fees,5834,13/03/2024,8711,464,Detractor
8348,Malaga,Savings Account,ATM,Low Income,Others,Late Payment Fees,5243,22/01/2024,2727,17,Passive
8349,Malaga,Checking Account,Online,Middle Income,Others,Credit Card Fees,7497,18/08/2023,3946,229,Passive
8350,Zaragoza,Checking Account,Online,Low Income,Student,Credit Card Fees,4513,25/03/2024,5967,236,Detractor
8351,Bilbao,Savings Account,Online,Middle Income,Student,Credit Card Fees,7814,15/04/2023,1461,415,Passive
8352,Madrid,Mortgage,Mobile,High Income,Student,Insurance Fees,2247,15/08/2023,5772,95,Passive
8353,Malaga,Mortgage,ATM,Middle Income,Business,Late Payment Fees,3783,13/11/2023,1310,151,Passive
8354,Bilbao,Mortgage,ATM,Low Income,Platinum,Credit Card Fees,7529,02/07/2023,9219,51,Passive
8355,Madrid,Checking Account,ATM,Low Income,Others,Credit Card Fees,6255,18/04/2023,1732,16,Detractor
8356,Zaragoza,Checking Account,ATM,Middle Income,Platinum,Insurance Fees,9740,24/11/2024,2604,312,Passive
8357,Murcia,Loan,Online,High Income,Platinum,Late Payment Fees,5375,23/10/2023,378,335,Promoter
8358,Valencia,Mortgage,Branch,High Income,Platinum,Insurance Fees,9779,26/03/2024,110,457,Promoter
8359,Valencia,Checking Account,ATM,Middle Income,Platinum,Late Payment Fees,1992,15/04/2024,1563,59,Detractor
8360,Zaragoza,Checking Account,ATM,High Income,Others,Insurance Fees,9894,16/06/2023,8426,145,Passive
8361,Malaga,Mortgage,Branch,High Income,Platinum,Late Payment Fees,4799,18/07/2023,4536,148,Passive
8362,Bilbao,Mortgage,Online,High Income,Student,Late Payment Fees,8581,08/04/2024,7635,299,Detractor
8363,Murcia,Checking Account,Online,Middle Income,Business,Insurance Fees,9760,10/05/2024,6379,267,Passive
8364,Barcelona,Savings Account,Online,Middle Income,Others,Credit Card Fees,7483,08/04/2023,3947,342,Passive
8365,Madrid,Checking Account,Online,Low Income,Business,Late Payment Fees,2839,20/02/2024,2878,160,Detractor
8366,Zaragoza,Loan,Branch,Low Income,Business,Credit Card Fees,2225,31/01/2023,4277,378,Promoter
8367,Murcia,Credit Card,Mobile,Low Income,Others,Insurance Fees,6255,12/10/2024,3628,120,Detractor
8368,Murcia,Mortgage,Branch,Middle Income,Others,Credit Card Fees,7567,23/01/2024,548,337,Promoter
8369,Malaga,Loan,ATM,Middle Income,Platinum,Credit Card Fees,2030,05/04/2024,8568,233,Passive
8370,Madrid,Savings Account,Online,Middle Income,Platinum,Credit Card Fees,2995,02/06/2024,1076,476,Passive
8371,Murcia,Credit Card,ATM,Middle Income,Business,Insurance Fees,4246,25/02/2024,7829,344,Detractor
8372,Malaga,Checking Account,Mobile,Middle Income,Platinum,Late Payment Fees,2731,15/01/2023,5843,486,Detractor
8373,Bilbao,Mortgage,Online,High Income,Business,Late Payment Fees,9090,25/10/2024,8473,179,Promoter
8374,Malaga,Checking Account,Mobile,Low Income,Business,Late Payment Fees,1927,26/07/2024,1947,281,Passive
8375,Bilbao,Loan,ATM,Middle Income,Others,Late Payment Fees,1372,30/03/2023,2402,281,Detractor
8376,Bilbao,Mortgage,Branch,Low Income,Platinum,Insurance Fees,1161,24/02/2024,6609,106,Passive
8377,Barcelona,Checking Account,Mobile,Middle Income,Platinum,Late Payment Fees,2927,13/07/2024,8720,175,Detractor
8378,Barcelona,Mortgage,Branch,Low Income,Student,Insurance Fees,3269,03/12/2024,2994,497,Detractor
8379,Murcia,Loan,ATM,Middle Income,Business,Credit Card Fees,5617,26/05/2023,3855,428,Passive
8380,Malaga,Checking Account,ATM,Middle Income,Student,Credit Card Fees,2264,23/07/2024,1435,380,Detractor
8381,Barcelona,Credit Card,ATM,Low Income,Others,Credit Card Fees,5122,28/04/2023,8594,480,Passive
8382,Bilbao,Savings Account,ATM,High Income,Others,Late Payment Fees,3089,30/07/2023,4149,86,Detractor
8383,Barcelona,Checking Account,ATM,Middle Income,Business,Credit Card Fees,2617,23/01/2023,7993,96,Detractor
8384,Madrid,Mortgage,Online,High Income,Business,Late Payment Fees,8577,28/05/2023,7491,421,Passive
8385,Murcia,Checking Account,Online,High Income,Student,Credit Card Fees,9775,10/06/2024,4559,370,Passive
8386,Malaga,Mortgage,Branch,Low Income,Business,Credit Card Fees,1196,21/03/2024,4376,114,Passive
8387,Malaga,Loan,Mobile,Middle Income,Others,Credit Card Fees,1889,27/12/2023,7236,226,Promoter
8388,Valencia,Savings Account,Mobile,Low Income,Student,Credit Card Fees,7241,03/09/2023,1839,263,Passive
8389,Malaga,Mortgage,Online,Middle Income,Others,Credit Card Fees,6114,07/03/2024,4689,25,Promoter
8390,Murcia,Checking Account,ATM,High Income,Business,Insurance Fees,8672,17/09/2023,1878,302,Detractor
8391,Madrid,Loan,ATM,High Income,Others,Late Payment Fees,7687,02/04/2024,9878,307,Passive
8392,Malaga,Credit Card,Online,High Income,Student,Credit Card Fees,7543,10/03/2024,5087,93,Detractor
8393,Valencia,Checking Account,ATM,Middle Income,Platinum,Credit Card Fees,6374,29/04/2024,5562,172,Detractor
8394,Murcia,Savings Account,Mobile,Middle Income,Platinum,Late Payment Fees,6995,14/01/2024,3976,319,Promoter
8395,Bilbao,Loan,ATM,High Income,Business,Late Payment Fees,8393,19/10/2024,3615,82,Passive
8396,Zaragoza,Checking Account,ATM,High Income,Student,Insurance Fees,3987,02/07/2023,2757,17,Promoter
8397,Zaragoza,Mortgage,Mobile,High Income,Platinum,Late Payment Fees,2007,08/04/2024,5692,229,Promoter
8398,Bilbao,Mortgage,Mobile,High Income,Student,Credit Card Fees,3035,21/09/2023,8899,322,Detractor
8399,Barcelona,Mortgage,Online,Middle Income,Student,Insurance Fees,6017,31/08/2024,8084,228,Detractor
8400,Malaga,Checking Account,ATM,Middle Income,Others,Credit Card Fees,6054,04/11/2024,6510,78,Promoter
8401,Zaragoza,Savings Account,Branch,Middle Income,Business,Late Payment Fees,2093,08/07/2024,8259,201,Detractor
8402,Barcelona,Mortgage,Mobile,Low Income,Student,Late Payment Fees,7052,01/11/2024,1642,99,Promoter
8403,Zaragoza,Checking Account,Mobile,High Income,Others,Insurance Fees,8432,10/12/2023,6619,461,Detractor
8404,Bilbao,Checking Account,Mobile,Low Income,Business,Credit Card Fees,9219,16/12/2024,5126,94,Detractor
8405,Malaga,Savings Account,Mobile,High Income,Platinum,Credit Card Fees,1943,31/01/2024,9512,271,Promoter
8406,Malaga,Loan,Mobile,Low Income,Student,Insurance Fees,2551,02/06/2024,7984,366,Detractor
8407,Barcelona,Loan,Mobile,Middle Income,Platinum,Credit Card Fees,5450,11/03/2024,4998,199,Detractor
8408,Bilbao,Checking Account,Online,High Income,Others,Late Payment Fees,1423,21/06/2023,6025,14,Promoter
8409,Barcelona,Loan,ATM,High Income,Student,Insurance Fees,8581,19/02/2023,3983,386,Passive
8410,Malaga,Credit Card,Branch,High Income,Platinum,Late Payment Fees,3776,30/03/2023,3917,52,Promoter
8411,Malaga,Savings Account,Branch,Middle Income,Others,Insurance Fees,6727,13/05/2024,9530,307,Passive
8412,Murcia,Checking Account,Branch,Middle Income,Platinum,Insurance Fees,4604,15/08/2023,1922,297,Detractor
8413,Barcelona,Loan,ATM,High Income,Others,Late Payment Fees,5418,03/05/2024,5379,127,Detractor
8414,Murcia,Loan,Branch,Low Income,Student,Insurance Fees,4261,29/07/2024,7398,109,Detractor
8415,Bilbao,Savings Account,ATM,Middle Income,Business,Insurance Fees,2279,21/05/2024,651,281,Detractor
8416,Madrid,Mortgage,ATM,Low Income,Platinum,Credit Card Fees,4330,01/07/2023,4328,216,Detractor
8417,Zaragoza,Loan,ATM,Low Income,Student,Insurance Fees,4186,25/02/2024,3352,138,Passive
8418,Murcia,Savings Account,ATM,Middle Income,Business,Credit Card Fees,7916,28/09/2024,7057,248,Detractor
8419,Zaragoza,Mortgage,Branch,Middle Income,Student,Credit Card Fees,4126,05/04/2024,2468,415,Detractor
8420,Valencia,Checking Account,ATM,Middle Income,Others,Insurance Fees,1227,18/08/2024,6091,271,Detractor
8421,Bilbao,Mortgage,Online,Middle Income,Platinum,Late Payment Fees,1061,15/11/2024,4290,46,Detractor
8422,Madrid,Loan,Mobile,Low Income,Student,Insurance Fees,6119,16/10/2024,5203,489,Promoter
8423,Valencia,Checking Account,Mobile,High Income,Others,Insurance Fees,4968,31/10/2024,4827,278,Passive
8424,Valencia,Checking Account,Mobile,High Income,Platinum,Insurance Fees,8902,25/05/2023,4428,322,Detractor
8425,Malaga,Mortgage,Online,High Income,Student,Insurance Fees,2433,10/02/2024,1871,446,Passive
8426,Valencia,Checking Account,Mobile,Low Income,Platinum,Credit Card Fees,6884,03/06/2023,6106,469,Detractor
8427,Bilbao,Mortgage,Branch,Middle Income,Business,Insurance Fees,8153,14/10/2024,6260,241,Detractor
8428,Murcia,Mortgage,Branch,Low Income,Student,Insurance Fees,7649,22/05/2023,6758,139,Detractor
8429,Bilbao,Mortgage,Online,High Income,Business,Insurance Fees,7192,28/07/2023,823,397,Promoter
8430,Murcia,Savings Account,Online,High Income,Platinum,Credit Card Fees,8511,08/09/2024,7101,75,Passive
8431,Valencia,Loan,Online,Middle Income,Others,Late Payment Fees,7059,16/12/2024,9582,81,Detractor
8432,Valencia,Checking Account,Online,Low Income,Business,Late Payment Fees,9615,06/03/2024,738,170,Detractor
8433,Madrid,Credit Card,Mobile,High Income,Student,Insurance Fees,6808,04/10/2023,7232,457,Promoter
8434,Murcia,Loan,ATM,Middle Income,Platinum,Credit Card Fees,3511,27/11/2024,4816,16,Promoter
8435,Valencia,Credit Card,Mobile,High Income,Student,Late Payment Fees,9879,01/11/2023,366,404,Detractor
8436,Malaga,Mortgage,Online,Middle Income,Business,Credit Card Fees,3580,18/01/2023,1793,378,Detractor
8437,Zaragoza,Checking Account,Branch,Low Income,Platinum,Insurance Fees,7215,06/10/2024,7787,65,Passive
8438,Madrid,Loan,Online,Middle Income,Business,Insurance Fees,1823,09/03/2024,1273,6,Passive
8439,Bilbao,Credit Card,Online,High Income,Business,Late Payment Fees,6090,30/10/2024,6241,432,Promoter
8440,Madrid,Credit Card,Mobile,High Income,Platinum,Credit Card Fees,2788,24/10/2023,3736,121,Detractor
